id,Sexe,Nom,Prenom,Etiquette,Elu1988,Elu1993,Elu1997,Elu2002,Elu2007,Elu2012,Elu2017,Nombre_presentation_C1,Nombre_presentation_C2,Nombre_presentation_C3,Nombre_presentation_C4,Nombre_presentation_C5,Nombre_presentation_C6,Nombre_presentation_C7,Nombre_presentation_C8,Nombre_presentation_C9,Nombre_presentation_C10,Nombre_Elu_C1,Nombre_Elu_C2,Nombre_Elu_C3,Nombre_Elu_C4,Nombre_Elu_C5,Nombre_Elu_C6,Nombre_Elu_C7,Nombre_Elu_C8,Nombre_Elu_C9,Nombre_Elu_C10,1993,1988,2012,1997,2002,2007,2017,Phrase_pres_cand,Phrase_pres_parti,Age,Site_perso,Twitter,Facebook,Img_cand
1,F,ABECASSIS,EVELINE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3_72,C3_72,,,,,,,,,,,,
2,F,ADAM,CLAUDETTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4_85,,,,,,,,,,,,,
3,F,ADRIEN-BIGEON,LAURENCE,PARTI SOCIALISTE,0,0,0,0,C5,C5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,C5_49,C5_49,,,,,,,,,,,,
4,M,ALIBERT,GUILLAUME,CENTRISTE DISSIDENT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C6_49,,,,,,,,,,
5,F,ALIBERT,MARTINE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C5_85,,,,,,,,,,,,
6,M,ALIZON,MARCEL,ASSOCIATION PARTI SOCIALISTE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6_44,,,,,,,,,,,,,
7,M,ALLAIN,JEAN MARC,CENTRE DROIT,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_53,,C3_53,,,,,,,,,
8,F,ALLAIRE,MARIE-ELISABETH,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C6_44,,,,,,,,,,,,
9,M,ALPHANDERY,EDMOND,UNION DU RASSEMBLEMENT ET DU CENTRE,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3_49,C3_49,,,,,,,,,,,,
10,M,AMDJAHDI,MOHAMMED,CITOYENNETE POUR TOUS DE MAINE-ET-LOIRE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C1_49,,,,,,,,,,,,
11,F,AMELIN,MARTINE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_53,C2_53,C2_53,,,,,,,,,,,
12,F,AMELINE,MURIEL,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6_44,,,,,,,,,,,,,
13,M,AMIARD,DOMINIQUE,SANS ETIQUETTE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C1_72,,,,,,,,,,,,
14,F,ANGIBAUD,BRIGITTE,MAJORITE PRESIDENTIELLE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C2_53,,,,,,,,
15,F,ARAB,CHADIA,CITOYENNETE POUR TOUS DE MAINE-ET-LOIRE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_49,,,,,,,,,,,,
16,M,ARC,CHRISTIAN,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C5_49,,,,,,,,,,,,
17,F,ARMOUET,NATHALIE,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_85,,,,,,,,,,,,,
18,F,ASSELIN,DENISE,GENERATION ECOLOGIE ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_44,"Denise Asselin, né en 1962, pilote maritime, anciennement présidente des commerçants de Joffre-Saint-Clément et administratrice du centre LGBT, se présente entant que candidat Génération Ecologie aux législatives sur la 1ère Circonscription de Loire-Atlantique. ",Génération Ecologie est un mouvement politique écologiste fondé en 1991.,,http://www.generationecologie.net/,,,
19,M,ASSERAY,DANIEL,"PARTI SOCIALISTE, ALLIANCE DES FRANCAIS POUR LE PROGRES",0,C1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C1_44,,,,,,,,,,,,,
20,M,ATTARD,PAUL,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C6_44,,,,,,,,,
21,M,AUBERT,JEAN-LOUIS,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_72,,,,,,,,,,,
22,M,AUBERT D,FRANCOIS,UNION POUR LA MAJORITE PRESIDENTIELLE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C1_53,,,,,,,,,,FrançoisdAubert.png
23,M,AUBRON,GERARD,LES VERTS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_44,,,,,,,,,,,
24,M,AUBRY,YVES,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C6_44,,,,,,,,,,,,
25,F,AUBUJEAU,MICHELE,"MNR - CONTRE L'IMMIGRATION-ISLAMISATION, L'INSECURITE",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_53,,,,,,,,,
26,M,AUDION,JEAN-RAYMOND,RPR,0,C9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C9_44,,,,,,,,,,,,,
27,M,AUFFRET,GASTON,RASSEMBLEMENT POUR SE DEFENDRE ET FAIRE DU NEUF PRESENTE PAR LE PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5_44,,,,,,,,,,,,,
28,M,AUMON,YVES,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C4_44,,,,,,,,,,,,
29,F,AUROY,VANESSA,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3_49,,,,,,,,,,,,,
30,M,AUROY,YOANN,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4_49,,,,,,,,,,,,,
31,F,AURY,MARTINE,CHASSE PECHE NATURE TRADITIONS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_85,,,,,,,,,,
32,M,AUVBRY,ALAIN,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C5_72,,,,,,,,,,,,,
33,M,AUXIETTE,JACQUES,PARTI SOCIALISTE,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1_85,C1_85,,,,,,,,,,,,
34,M,AZZI,ELHADI,GENERATION ECOLOGIE ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_44,"Elhadi Azzi, née en 1960, président de MCDEC « Mouvement Citoyen pour la Diversité et l’Egalité des Chances », et de Génération écologie. Il se présente en tant que candidat de Génération Ecologie aux législatives sur la 2ème circonscription de Loire-Atlantique.",Génération Ecologie est un mouvement politique écologiste fondé en 1991.,,http://www.generationecologie.net/,https://twitter.com/elhadiazzi?lang=fr,https://www.facebook.com/elhadi.azzi,
35,F,BACH,CHRISTINE,GIP - DEMOCRATIE ACTIVE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C6_44,,,,,,,,
36,F,BACHE,MARINETTE,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3_85,,,,,,,,,,,,,
37,M,BACHELOT,LOUIS-MARIE,ALLIANCE CENTRISTE,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_49,C1_49,,,,,,,,,,
38,F,BACHELOT,ROSELYNE,RASSEMBLEMENT POUR LA REPUBLIQUE CANDIDATE INVESTIE PAR L'UPF,C1,C1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C1_49,C1_49,C1_49,C1_49,C1_49,,,,,,,,,
39,F,BACOT,DOMINIQUE,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_44,,,,,,,,,,
40,M,BAGOUET,ALAIN,INDEPENDANT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C7_49,,,,,,,,,
41,M,BAILLET,JEAN,UNION POUR LA MAJORITE PRESIDENTIELLE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_44,,,,,,,,,
42,F,BAILLET,ODILE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_49,,,,,,,,,
43,M,BAILLEUL,DANIEL,UNION POUR LA DEMOCRATIE FRANCAISE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_72,,,,,,,,,,
44,M,BAILLEUX,ROBERT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6_49,,,,,,,,,,,,,
45,M,BAINVEL,JULIEN,LES REPUBLICAINS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,C1_44,"Julien Beinval, né en 1984, Conseiller Municipal et Conseiller Communautaire Nantes Métropole se présente en tant que candidat Les Républicains aux législatives sur la 1ère Circonscription de Loire-Atlantique.  ","Les Républicains est un parti politique libéral-conservateur, classé à droite, anciennement connu sous le nom d’Union pour un mouvement populaire (UMP) et fondé en 2002.",33 ans,www.julienbainvel2017.fr,https://twitter.com/julienbainvel?lang=fr,https://www.facebook.com/julien.bainvel,
46,F,BAR,FABIENNE,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_44,,,,,,,,,
47,M,BARAT,EMMANUEL,POLE REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C7_49,,,,,,,,,,,
48,F,BARBARIT,ANITA,LA FRANCE EN ACTION,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C4_85,,,,,,,,
49,F,BARBIER,DOMINIQUE,PARTI OUVRIER INEPENDANT,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_49,C2_49,C2_49,,,,,,,,,
50,M,BARDY,SERGE,PARTI SOCIALISTE,0,0,0,0,C6,C6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,C6_49,,C6_49,,,,,,,,,,,
51,M,BARITEL,ROGER,PARTI HUMANISTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_44,,,,,,,,,
52,M,BARON,BRUNO,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_49,,,,,,,,,,,
53,M,BARON,CHRISTIAN,ALLIANCE CENTRISTE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C7_49,,,,,,,,,
54,M,BARRAULT,GILLES,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C5_49,,,,C5_49,,,,,,,,
55,M,BARRET,LOUIS-GEORGES,PARTI CHRETIEN-EMOCRATE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C2_44,,,,,,,,,,
56,M,BARRIER,GUY,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_85,,,,,,,,,,,
57,F,BARSKA-ALIBERT,KATARZYNA,NOUVEAU CENTRE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C2_49,,,,,,,,,,
58,F,BARVEC,YVONNE,REGIONALISTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C8_44,,,,,,,,,
59,M,BATT,FRANCIS,PARTI POUR LA DEFENSE DES ANIMAUX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_72,,,,,,,,,,,
60,M,BATTAIS,BORIS,FRONT DE GAUCHE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2_49,,,,,,,,,,,,,
61,M,BATTEUX,JOEL GUY,MOUVEMENT DES CITOYENS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,C8_44,,,,,,,,,,,,
62,F,BAUDET-PIDOUX,CECILE,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,C7_49,,,,,,,,,,,,
63,M,BAUDOUIN,JEAN PIERRE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C5_44,,,,,,,,,,,,
64,N,BAUDOUIN,STEPHANE,SANS ETIQUETTE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C4_49,,,,,,,,,,
65,M,BAUDRY,GERARD,PARTI DES TRAVAILLEURS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C3_72,,,,,,,,,,
66,M,BAUDRY,ROGER,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6_49,C5_49,C5_49,C5_49,,,,,,,,,,
67,F,BAUDRY HASPOT,GENEVIEVE,UNION DEMOCRATIQUE BRETONNE,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C7_44,,,,,,,,,,,
68,M,BAUJON,MICHEL,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,C7_49,,,,,,,,,,,,
69,M,BAZILLE,NICOLAS,LUTTE OUVRERE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C1_44,,,,,,,,,,,
70,F,BEAULIEU,CATHERINE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,C9_44,,,C4_44,,,,,,,,
71,M,BEAULIEU,HERVE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C4_44,C9_44,,,,,,,,
72,M,BEAUMERT,FRANCOIS,LES VERTS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,C7_49,,,,,,,,,,,,
73,M,BEGAULT,JEAN,UNION DU RASSEMBLEMENT ET DU CENTRE,0,C4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C4_49,C4_49,,,,,,,,,,,,
74,F,BELIN,MARIE-FRANCE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,C8_44,,C7_44,C8_44,C7_44,C7_44,,,,,,,,
75,F,BELIN,YVETTE,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C6_49,,,,,,,,,
76,F,BELLANGER,BRIGITTE,LUTTE OUVRIERE,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_49,C3_49,,,,,,,,,,
77,M,BELLOIS,CHRISTIAN,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C7_49,,,,,,,,,,,,,
78,M,BELOT,LUC,PARTI SOCIALISTE,0,0,0,0,C1,C1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,C1_49,,C1_49,,,,,,,,,,,
79,F,BELUGOU,DOMINIQUE,NOUVEAU PARTI ANTICAPITALISTE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_85,,,,,,,,,,,,
80,F,BENARD,NATHALIE,EUROPE-ECOLOGIE-LES VERTS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_49,,,,,,,,,,,
81,F,BENATRE,MARIE-ANNICK,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_44,C3_44,,,,,,,,,,
82,M,BENDAHAN,MICHEL,DIVERS DROITE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C5_49,,,,,,,,,
83,M,BERLAND,JEAN-LOUIS,PARTI SOCIALISTE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_85,,,,,,,,,,,,
84,M,BERNARD,CLAUDE,LE CENTRE POUR LA FRANCE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C3_49,,,,,,,,,
85,M,BERNARD,MICHEL,COMMUNISTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,C8_44,,,,,,,,,,,
86,M,BERNIE,J.LOUIS,CHASSE PECHE NATURE ET TRADITIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,C9_44,,,,,,,,,
87,M,BERNIER,MARC,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C2_53,,,,,,,,,
88,F,BERNIER DUPREELLE,CHRISTINE,MOUVEMENT POUR LA FRANCE,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C7_49,,,C1_49,,,,,,,,
89,F,BERTET,BERNADETTE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4_44,,,,,,,,,,,,,
90,F,BERTHAUD,GAELE,LIGUE COMMUNISTE REVOLUTIONNAIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,C7_44,,,,,,,,,,,,
91,M,BERTHELEMIE,RAYMOND,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C4_49,,,,,,,,,,,,
92,M,BERTHELOT,GILLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,C9_44,,,,,,,,,,,,
93,M,BERTHOLET,JEAN,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_49,,,C2_49,,,,,,,,,
94,M,BERTIN,MICHEL,SOLIDARITE ECOLOGIE GAUCHE ALTERNATIVE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_72,,,,,,,,,,,
95,F,BESNEHARD,MARIE-FLORE,LES NOUVEAUX ECOLOGISTES DU RASSEMBLEMENT NATURE ET ANIMAUX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_85,,,,,,,,,,,
96,F,BESSE,VERONIQUE,MOUVEMENT POUR LA FRANCE (SOUTIEN UMP),0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C4_85,,,C4_85,,,,,,,,,
97,M,BIDAULT,ROLAND,MOUVEMENT NATIONAL REPUBLICAIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C7_49,,,,,,,,,
98,M,BIGEARD,HUBERT,FRONT NATIONAL,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C4_72,,,,,,,,,,,
99,F,BILLEAU,MARIE-MADELEINE,"MNR - CONTRE L'IMMIGRATION-ISLAMISATION, L'INSECURITE",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,C3_53,,,,,,,,
100,M,BIORET,PASCAL,PARTI SOCIALISTE,0,0,0,0,C6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,C6_44,,,,,,,,,,
101,F,BLAIE,LUCIE,FRONT NATIONAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,C1_44,,,,,,,,,
102,M,BLAIS,YVES,PARTI COMMUNISTE FRANCAIS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C6_44,,,,,,,,,,
103,M,BLANC,GILBERT,"FRONT NATIONAL, LES FRANCAIS D'ABORD",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C3_53,C3_53,,,,,,,,,,
104,M,BLANCHARD,JEAN-CLAUDE,RASSEMBLEMENT BLEU MARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,C8_44,,,,,,,,,,
105,M,BLINEAU,PAUL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C3_44,,,,,,,,,,,,
106,M,BOCHER,JEAN-YVES,UDF - MOUVEMENT DEMOCRATE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_44,,,C2_44,,,,,,,,,
107,M,BODARD,PHILIPPE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C2_49,,,,,,,,,,,,
108,F,BODIER,NATHALIE,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C5_49,,,,,,,,,,
109,M,BODIGER,P.JEAN,FRONT NATIONAL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C2_72,,,,,,,,,,
110,M,BOENNEC,PHILIPPE,UNION POUR UN MOUVEMENT POPULAIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,C9_44,,,,C9_44,,,,,,,,
111,M,BOINIER,ROBERT,PARTI DES TRAVAILLEURS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,C2_85,,,,,,,,,,,
112,M,BOJU,MICHEL,"FRONT NATIONAL, LES FRANCAIS D'ABORD",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4_44,,C4_44,,,,,,,,,,,
113,M,BOLLENGIER STRAGIER,GEORGES,0,C5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,C5_72,,,,,,,,,,
114,M,BOLO,ANDRE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C1_44,,,,,,,,,,,,
115,M,BOLO,PATRICE,UNION DES DEMOCRATES ET DES INDEPENDANTS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,C2_44,"Patrice Bolo, né en 1968, entrepreneur. Il se présente en tant que candidat de l'Union des démoncrates et des indépendants aux législatives sur la 2ème circonscription.","L’Union des démocrates et indépendants est un parti politique du centre droit fondé en 2012, sur la base du groupe parlementaire du même nom à l’Assemblé nationale.",,https://parti-udi.fr/,https://twitter.com/bolo2017?lang=fr,https://www.facebook.com/Bolo2017,
116,M,BONDOUX,GERARD,"FRONT NATIONAL, LES FRANCAIS D'ABORD",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C1_72,C1_72,,,,,,,,,,,
117,M,BONSERGENT,REGIS,GENERATION ECOLOGIE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,C6_49,,,,,,,,,,
